dim_1,dim_2,speed,vehicle_type,direction,location,domain
-41.982385069263344,-16.249321932664756,30.0,0,0,0,real
-40.10789535362879,-24.619445609833747,50.0,0,1,1,real
-45.82811536844961,-14.864306129527264,70.0,0,1,2,real
-39.953365160021264,-18.085402655742158,50.0,0,0,1,real
-47.63639813404724,-13.808972740178385,70.0,0,1,2,real
-47.84453026364216,-15.230919332329801,50.0,0,1,1,real
-43.77808397437942,-15.35390477743723,70.0,0,0,2,real
-44.388634973694735,-15.407755187851647,50.0,0,0,1,real
-42.912119186549525,-19.501262098549898,50.0,1,1,1,real
-40.364070426312225,-18.92727596380917,50.0,0,0,1,real
-42.63212954961028,-19.60908667709567,50.0,0,0,1,real
-40.337100216543966,-19.018383630504644,30.0,0,0,0,real
-43.9627547070887,-14.828455368033568,50.0,0,1,1,real
-40.33950792394706,-19.10742140614135,30.0,0,0,0,real
-46.21445168534239,-15.120206789750922,50.0,0,1,1,real
-46.03642498513028,-14.974314802695755,70.0,0,1,2,real
-42.16041449387053,-19.414401547748277,70.0,0,0,2,real
-40.65531484716517,-18.763780463651077,30.0,0,0,0,real
-41.994665998307525,-16.099755444024126,50.0,1,1,1,real
-43.3602049332903,-15.56212798129339,30.0,0,0,0,real
-42.93080432648046,-19.471994904129936,50.0,0,0,1,real
-42.455514420308525,-19.56892917315204,70.0,0,1,2,real
-41.90992956578005,-16.30047685607846,50.0,0,1,1,real
-47.825233700247445,-14.591217939552413,50.0,0,0,1,real
-39.837086229971646,-17.29072448801844,50.0,0,1,1,real
-47.80690752206786,-13.84838656503843,50.0,0,0,1,real
-40.3201517159237,-18.59752565942011,50.0,1,1,1,real
-43.653061457468176,-15.727207263918272,70.0,1,0,2,real
-41.82917279074395,-15.984295759148802,50.0,0,1,1,real
-47.597575589006496,-14.819887668963156,50.0,0,0,1,real
-47.61829277095125,-13.766902555977316,70.0,0,1,2,real
-41.88049849281132,-16.336873967502378,50.0,0,1,1,real
-46.73731671048589,-15.489352314125627,50.0,0,1,1,real
-42.85683346492749,-19.607611859774472,70.0,0,1,2,real
-46.906371651959404,-15.474399076138862,50.0,0,0,1,real
-42.63334463259075,-19.55772608775641,50.0,0,0,1,real
-47.85434329348052,-14.265977902976168,50.0,0,0,1,real
-41.26153116344745,-19.41653117511841,50.0,0,0,1,real
-47.792248138419886,-15.305277437838654,50.0,1,1,1,real
-44.66280024517976,-21.923652293701945,50.0,0,1,1,real
-47.23268382220454,-14.915189615014778,50.0,1,1,1,real
-41.84842934653092,-19.403163934337154,50.0,1,1,1,real
-42.43215288063116,-19.54382452240349,70.0,0,1,2,real
-47.77067745865648,-15.412239136369585,50.0,0,0,1,real
-42.93510584215821,-19.489183787095694,70.0,0,1,2,real
-47.85267950729009,-15.4513077297003,70.0,0,0,2,real
-42.05161362412094,-15.432650971286549,50.0,0,0,1,real
-45.36660951441352,-16.754569040922796,70.0,0,0,2,real
-44.38196713638708,-15.256893091233236,70.0,0,1,2,real
-47.837973290083426,-16.130664203218657,30.0,0,1,0,real
-47.87685051294743,-15.667139758431633,50.0,0,1,1,real
-43.66177332490884,-14.779362161373559,50.0,0,0,1,real
-39.865391138068546,-17.628818062429186,50.0,0,0,1,real
-47.71374927803009,-15.242408866093754,50.0,0,0,1,real
-42.70048954709085,-19.657603653636894,50.0,0,0,1,real
-43.631103009242565,-15.368668580424057,50.0,0,0,1,real
-43.70325230003537,-15.014505263303366,50.0,0,0,1,real
-47.676680581996926,-15.052565402045213,50.0,0,1,1,real
-47.88402608506015,-15.706568037269333,70.0,0,0,2,real
-43.62503716269486,-14.847776325370788,70.0,0,0,2,real
-46.22091049802372,-15.040239936495517,70.0,1,0,2,real
-47.85711994359793,-15.573193789870126,70.0,0,0,2,real
-39.92519563659612,-17.948026922976396,30.0,0,1,0,real
-47.895616509070344,-15.712991112827629,70.0,0,1,2,real
-36.62209099267807,-24.60703628355339,70.0,0,0,2,real
-42.049360435893945,-17.06734886361921,30.0,0,1,0,real
-47.875751902752754,-15.592792982003091,70.0,0,0,2,real
-47.80438067554142,-15.399041733546344,50.0,0,0,1,real
-47.762147486094285,-15.316647117107305,50.0,0,1,1,real
-36.82745811249519,-24.687343245925998,50.0,0,1,1,real
-40.45534748367975,-18.567575485168884,70.0,1,0,2,real
-47.849305514942195,-15.522171909412874,70.0,0,0,2,real
-47.78117393811687,-15.317441557824553,50.0,0,0,1,real
-42.106755802717096,-19.269824309582912,50.0,0,1,1,real
-41.83068216309127,-16.253981948163254,50.0,0,0,1,real
-43.85410588472118,-15.600209847591419,70.0,0,0,2,real
-42.97127130352281,-23.285158374648365,70.0,0,0,2,real
-42.8055527832911,-19.63246860782789,50.0,0,0,1,real
-47.832940803511484,-15.560998476807836,70.0,0,1,2,real
-41.24467931037703,-24.484725049600286,70.0,1,1,2,real
-41.89879128326633,-16.32352139292655,50.0,0,1,1,real
-42.92075505243406,-19.506471920659177,30.0,0,1,0,real
-43.50250323082007,-14.748272969845813,50.0,0,0,1,real
-47.803717532169784,-14.970979598935385,70.0,0,0,2,real
-42.666756080981855,-19.500993728330958,50.0,0,0,1,real
-42.8714473085324,-19.51901258219202,50.0,0,0,1,real
-42.097873309744934,-15.073993593143314,50.0,0,1,1,real
-40.74151760288571,-19.41166225995791,50.0,0,0,1,real
-47.74476015559927,-14.600011143560339,50.0,0,0,1,real
-39.74022549907052,-17.443322940277806,30.0,0,1,0,real
-47.837983099566735,-15.421783946167297,70.0,0,0,2,real
-42.09610469182809,-15.690329523213961,50.0,0,1,1,real
-41.94596057395512,-19.46558302832974,30.0,0,0,0,real
-47.84231094897232,-15.40481944943038,70.0,0,0,2,real
-42.77810960168811,-19.55846253662382,50.0,0,0,1,real
-42.114967607348774,-17.445420468067326,70.0,0,0,2,real
-47.86847261045783,-15.433408383980009,70.0,0,1,2,real
-41.892902227504734,-16.01151712046471,50.0,0,1,1,real
-45.847513669393486,-15.176896408045542,50.0,0,0,1,real
-41.90885174012181,-15.66075896496792,30.0,0,1,0,real
-42.07604443917448,-19.39222513931846,50.0,0,1,1,real
-42.95742464157256,-19.492634105043606,50.0,0,0,1,real
-40.268110918904384,-19.02141685454454,30.0,0,0,0,real
-47.8347490659856,-15.44155948176419,50.0,0,0,1,real
-39.83263599653772,-18.06578698400862,30.0,0,0,0,real
-46.019034420227165,-14.977308726648127,70.0,0,0,2,real
-45.787370412970596,-14.771999722482951,50.0,0,0,1,real
-47.85200002059018,-14.179600863577939,70.0,0,1,2,real
-45.69943491346979,-14.664219496355386,70.0,0,0,2,real
-43.79884518377622,-14.824359080589177,50.0,0,0,1,real
-47.84738024859939,-15.486411370453355,50.0,0,1,1,real
-40.52045218790242,-18.5952773886462,50.0,0,0,1,real
-47.09249432930731,-14.909428142997806,70.0,0,0,2,real
-43.666196959135775,-14.815148548700833,50.0,0,1,1,real
-42.193116960499296,-16.739812269149624,30.0,0,1,0,real
-42.970403519173594,-19.487079046301567,50.0,0,0,1,real
-47.88171134268145,-15.5813868625409,50.0,0,0,1,real
-41.88123541365076,-16.29310071475771,30.0,0,1,0,real
-42.90342243997342,-19.532516409509594,50.0,0,1,1,real
-43.75214758625741,-14.867996423942957,70.0,0,1,2,real
-41.85899484250754,-16.531846600620156,50.0,0,1,1,real
-47.81413817269925,-15.330488609596987,50.0,1,0,1,real
-47.7999777923545,-14.58511624439852,70.0,0,1,2,real
-36.67663110712056,-24.78421182766127,70.0,0,0,2,real
-42.85026523582954,-19.60137580748556,70.0,0,0,2,real
-42.17827677617736,-19.355622820882378,30.0,0,0,0,real
-40.321204132567104,-19.104772294422578,50.0,0,0,1,real
-46.06974312435356,-14.977120559691024,50.0,0,0,1,real
-45.96379876669431,-14.965061563293709,50.0,0,0,1,real
-42.86695633801175,-19.563756170412994,50.0,0,1,1,real
-47.80612818622239,-14.88158124589655,50.0,0,0,1,real
-41.47940897341068,-19.370509391839672,50.0,0,0,1,real
-45.78294784192391,-14.890791705447375,70.0,0,0,2,real
-39.769711258182156,-17.718225976952265,70.0,1,1,2,real
-47.85409499695159,-15.597922800329611,70.0,1,0,2,real
-40.38798771079626,-18.77360316993087,50.0,0,0,1,real
-43.763816430556474,-14.753551486966707,50.0,0,0,1,real
-42.91231946635168,-19.575826539264348,70.0,0,1,2,real
-47.85647619931413,-15.580780277152908,50.0,0,0,1,real
-43.55572342454727,-14.760439605738302,50.0,1,1,1,real
-39.76603236590196,-17.749019142034093,70.0,0,0,2,real
-41.89491757939841,-15.833738579249957,70.0,0,1,2,real
-41.86090568455889,-16.51809752780811,50.0,0,0,1,real
-47.78555722609576,-16.31378093439879,70.0,0,1,2,real
-42.15857592900248,-19.480070641853146,70.0,1,0,2,real
-45.9503490681763,-14.899511022160645,50.0,0,1,1,real
-46.8816945847379,-15.543045966454946,70.0,1,1,2,real
-42.75710232935867,-19.60493749696536,50.0,0,0,1,real
-40.34471266593876,-19.100275278807654,50.0,1,0,1,real
-43.68108745676262,-15.820117175456025,30.0,0,0,0,real
-45.926865011773366,-14.91166973560844,50.0,0,1,1,real
-47.83865947834447,-15.455186469713409,70.0,0,1,2,real
-47.27326882206598,-14.941095077756732,50.0,0,1,1,real
-42.863102851119706,-19.597192951553748,70.0,0,0,2,real
-47.87610619208828,-15.52840088988823,70.0,0,1,2,real
-42.87886357365569,-19.58533722609127,50.0,0,0,1,real
-42.8341821324567,-19.62413984395816,50.0,0,0,1,real
-47.78387217602662,-13.98608036905877,70.0,0,0,2,real
-43.748563364561,-15.110548310473662,70.0,0,0,2,real
-47.85058061056799,-15.509383233275859,70.0,0,0,2,real
-37.72367345294305,-14.165382619521683,70.0,0,0,2,real
-36.973930239015246,-24.854265399292682,70.0,0,1,2,real
-47.87576799711062,-15.716647844490653,50.0,0,0,1,real
-43.52026581804757,-20.728473466035428,70.0,0,1,2,real
-47.471497078821415,-15.07512971239957,50.0,1,1,1,real
-46.60047116302599,-16.777246851674576,70.0,0,0,2,real
-47.84383334071242,-14.43510655954621,50.0,0,1,1,real
-46.986061645087865,-15.5324335225955,50.0,0,1,1,real
-47.80589507533741,-14.269140534296374,50.0,0,1,1,real
-40.392598125809975,-19.075665061032883,50.0,0,0,1,real
-42.768289414121114,-19.619348583899363,50.0,0,0,1,real
-43.71242385742467,-15.168833341238518,50.0,0,1,1,real
-47.85432608708403,-15.687491347483602,70.0,1,0,2,real
-41.98944119554604,-15.528474578053894,50.0,0,0,1,real
-40.39223333676793,-18.449858283958548,50.0,0,1,1,real
-43.73142965275553,-15.441904601600841,50.0,0,1,1,real
-42.13840389773384,-19.433896811892165,70.0,0,0,2,real
-46.22552574782215,-14.952455817334293,50.0,0,0,1,real
-47.764135806635274,-14.910083024208836,70.0,0,1,2,real
-43.66468899477717,-15.293366239492816,50.0,0,1,1,real
-43.873644565904215,-15.374511975827854,70.0,1,1,2,real
-43.79774355602783,-15.186058556682243,50.0,0,1,1,real
-43.73113634726704,-14.88322195427983,50.0,0,1,1,real
-42.1032330244536,-15.358399730158007,50.0,0,1,1,real
-47.79663790128026,-14.672845750412465,50.0,0,0,1,real
-42.885009210720625,-19.55071292940119,50.0,0,1,1,real
-42.35471444472449,-19.46404097464039,50.0,0,0,1,real
-46.38765931379565,-14.938055348853123,70.0,0,0,2,real
-41.83759653606294,-16.195857880079295,50.0,0,0,1,real
-41.97920806761537,-15.844491006896773,50.0,0,1,1,real
-40.39021370910371,-18.928440361985487,50.0,0,0,1,real
-47.01201056894185,-15.04749276068746,70.0,0,0,2,real
-47.884083635272205,-15.33036388770926,70.0,1,1,2,real
-42.81905671850821,-19.59231945833028,30.0,0,1,0,real
-42.777865837772026,-19.579398051323807,50.0,0,1,1,real
-47.814374398115454,-14.975752555087675,50.0,0,1,1,real
-43.703956102643694,-14.72669854077878,50.0,0,1,1,real
-43.768042711782606,-15.44536085261438,30.0,0,0,0,real
-47.82294783537395,-15.24392791803717,70.0,0,1,2,real
-45.54791013219675,-14.510798729471597,70.0,0,1,2,real
-42.89860758950277,-19.429346620657785,70.0,0,0,2,real
-40.3749492279809,-18.472091783938723,50.0,0,0,1,real
-45.44875093274205,-14.712557344398151,50.0,0,1,1,real
-47.713719615320564,-14.868555585195343,50.0,1,0,1,real
-42.12966698060089,-16.496409723176352,70.0,0,0,2,real
-41.96598112263475,-16.037392794014227,30.0,0,1,0,real
-47.81365965949043,-14.229167620733323,70.0,0,1,2,real
-47.7810970948943,-15.415209455973802,70.0,0,0,2,real
-43.7078008080103,-14.811341040282315,70.0,0,0,2,real
-38.86548414868529,-23.12756675576336,70.0,1,1,2,real
-42.809252280610536,-19.450173459228136,30.0,0,1,0,real
-47.84495309868057,-15.578987285228603,50.0,0,1,1,real
-47.737635091157344,-16.557140169642235,70.0,0,0,2,real
-39.62642156900519,-17.615048860539147,50.0,0,0,1,real
-47.815062660685655,-13.917857765300509,70.0,0,1,2,real
-42.99377172464531,-19.235806798257823,30.0,0,0,0,real
-42.86435577937993,-19.53573364809658,50.0,0,0,1,real
-42.760323252934995,-19.62339560026179,50.0,1,0,1,real
-47.844582336510314,-15.414333686027524,70.0,1,1,2,real
-42.841455331202035,-19.592921982636494,70.0,0,0,2,real
-47.837955118005596,-15.21460116738082,70.0,1,1,2,real
-40.349912864109974,-18.511547661032413,50.0,1,0,1,real
-42.78547706747017,-19.575479279487553,50.0,0,0,1,real
-40.38777413802062,-19.140654948212024,50.0,0,1,1,real
-47.8068015055683,-15.380874793848726,50.0,0,0,1,real
-40.3486606389859,-19.135230911590053,50.0,0,0,1,real
-42.82742877760077,-19.609081753761757,50.0,0,0,1,real
-43.548985995818825,-15.173671600847236,70.0,0,0,2,real
-41.93736917987179,-15.220306257205246,50.0,0,0,1,real
-46.10128634498763,-15.115972052548939,50.0,1,1,1,real
-45.6723263876698,-14.791743892034928,70.0,0,1,2,real
-43.88280141175586,-14.722309972691493,50.0,0,1,1,real
-43.885525455822915,-14.989588858633809,50.0,0,0,1,real
-43.676301107443386,-15.086989160556573,50.0,0,1,1,real
-42.892310914578964,-19.03776740749711,50.0,0,1,1,real
-47.752866380119194,-16.396114192284454,50.0,1,1,1,real
-46.245750415678124,-14.802406223055504,50.0,0,0,1,real
-47.759154390441935,-16.36396356550558,50.0,0,1,1,real
-40.37887317319536,-18.68709083571889,30.0,0,1,0,real
-41.828603756910304,-15.55167205930056,70.0,0,0,2,real
-46.293979174260464,-14.946025112063454,70.0,0,1,2,real
-45.86204078868384,-14.852369564719416,50.0,0,0,1,real
-43.74774373684144,-14.983056036140967,50.0,1,1,1,real
-40.40854220734967,-18.810263543345023,50.0,0,1,1,real
-47.83888066774437,-15.510713343861683,70.0,0,0,2,real
-41.98170956949183,-16.643147685628016,70.0,0,0,2,real
-43.92440224078741,-14.995097403592116,50.0,0,0,1,real
-41.974964194989624,-14.995057816692011,50.0,0,0,1,real
-42.069823383596244,-16.74861053380083,70.0,0,1,2,real
-41.89266152406057,-16.335504108765257,50.0,0,1,1,real
-43.667688986173246,-15.533281885454446,50.0,0,0,1,real
-42.819379557919014,-19.589732444636315,50.0,0,1,1,real
-45.5421688411799,-14.617405060509263,70.0,1,1,2,real
-47.865735063725595,-15.515537043384464,50.0,0,1,1,real
-42.87404008381726,-19.58313344859066,50.0,0,1,1,real
-43.65517506558052,-14.818578375609766,50.0,0,1,1,real
-42.57888931268325,-19.4682784102384,50.0,0,1,1,real
-42.12970842047518,-19.432918290757552,50.0,0,0,1,real
-43.64944756949413,-14.813275319241248,70.0,0,0,2,real
-47.83799644825378,-15.527772761798653,70.0,0,0,2,real
-47.82675935244994,-15.379266686529071,70.0,0,1,2,real
-43.65037261400884,-14.826159080328846,70.0,0,0,2,real
-47.87120736169517,-15.507450674981468,70.0,1,0,2,real
-37.63558876032695,-24.040795551267124,70.0,0,1,2,real
-45.94866776255767,-15.149935398292396,50.0,0,0,1,real
-47.43125811637952,-16.89356921031552,50.0,0,0,1,real
-42.51079852460817,-19.407739203694145,50.0,0,1,1,real
-42.44309765667664,-19.481568684580168,50.0,1,1,1,real
-42.76938596995343,-19.600664657795846,70.0,0,1,2,real
-37.471738813132646,-24.027381040627873,70.0,0,0,2,real
-45.03758169049758,-14.604713779747026,70.0,0,0,2,real
-42.47073079143097,-19.572867681282958,50.0,0,0,1,real
-44.15869890436773,-15.239536629406949,30.0,0,1,0,real
-42.86502022938864,-19.581011665351827,50.0,1,1,1,real
-47.855560815377714,-15.514993235056485,50.0,0,1,1,real
-42.86288694316631,-19.5992442760663,50.0,1,1,1,real
-47.795850305261446,-15.39782023241732,50.0,0,0,1,real
-47.70759480529455,-15.365579435084754,30.0,0,0,0,real
-47.829398295250776,-15.38990278781294,50.0,1,0,1,real
-47.84270400881772,-15.428518106046859,50.0,0,0,1,real
-42.91315955790314,-19.394250291064534,30.0,0,1,0,real
-43.7122024703776,-17.74513540801284,50.0,0,1,1,real
-45.70612518435758,-14.808850822429086,70.0,0,1,2,real
-47.85459339302633,-15.838444994411029,70.0,0,0,2,real
-43.61068266716362,-15.35736233478134,50.0,0,0,1,real
-47.774932575033766,-13.823621147887346,50.0,0,0,1,real
-46.61447854432434,-15.294988437121004,50.0,0,0,1,real
-42.30698918905332,-14.93970482469967,50.0,1,1,1,real
-47.58147847826674,-14.93157036265612,70.0,0,1,2,real
-43.7037504113246,-14.778134172433024,70.0,0,0,2,real
-47.83625286296434,-15.495068528589652,70.0,0,0,2,real
-43.69171128895205,-15.37135291163178,70.0,0,0,2,real
-47.847498755391115,-15.072202889524226,50.0,0,1,1,real
-47.58618654750723,-14.96959869271864,50.0,0,1,1,real
-47.88056411317708,-15.692517199487867,50.0,0,0,1,real
-42.66855435794285,-19.54592373605687,50.0,0,0,1,real
-47.80851855173407,-14.872457802577078,70.0,0,1,2,real
-45.945516475605125,-14.891183433479512,50.0,0,1,1,real
-43.427195852327024,-14.829024815129078,50.0,0,0,1,real
-45.827314356644806,-14.817244275006253,50.0,0,0,1,real
-37.67336304991913,-25.3602560378608,50.0,0,1,1,real
-43.43999613483605,-14.925529598079441,70.0,0,1,2,real
-43.88859068838747,-15.192962386889613,50.0,0,1,1,real
-42.85869921539556,-19.571963488269528,50.0,0,1,1,real
-41.9806023653253,-17.09766929621561,30.0,0,1,0,real
-42.93857915213862,-19.54028194237418,70.0,0,1,2,real
-41.8364320636787,-16.312297754580516,70.0,0,0,2,real
-47.76686794970049,-15.208281219540742,30.0,0,1,0,real
-42.35340545869953,-19.458882379991213,30.0,0,0,0,real
-45.64860781993049,-14.885157788047307,70.0,0,0,2,real
-45.377391597995214,-15.084024317615977,70.0,0,1,2,real
-40.67719317439545,-19.23493228414007,30.0,0,0,0,real
-42.499734183903556,-19.409985769195295,50.0,0,0,1,real
-47.82425880039792,-15.419533579274756,50.0,0,0,1,real
-40.59913032394747,-24.555482776583233,70.0,0,1,2,real
-47.01561340079503,-15.519915238861484,70.0,1,0,2,real
-43.94355476100185,-15.391234480686558,70.0,0,1,2,real
-42.906199031872035,-19.402735013133597,50.0,1,0,1,real
-47.00120790631815,-15.476594225550352,50.0,0,0,1,real
-42.61628747910118,-18.005829633928897,50.0,0,1,1,real
-43.61708830039277,-14.824300436492317,70.0,0,1,2,real
-47.786038147036834,-14.893646285090313,50.0,0,1,1,real
-43.67801605326208,-15.628969278988434,50.0,0,1,1,real
-42.78605943590461,-19.63896417466996,70.0,0,0,2,real
-45.86644525111558,-14.899220823787964,50.0,0,0,1,real
-42.01621196053073,-19.275753354797942,50.0,1,1,1,real
-47.84276595477,-15.559403301886272,30.0,0,0,0,real
-42.96232524830525,-19.449671603913576,50.0,0,0,1,real
-47.82717228838256,-15.38939592700315,50.0,0,1,1,real
-42.72260131882032,-19.618977261840083,50.0,0,1,1,real
-40.37564859079044,-18.405134860585356,50.0,0,0,1,real
-47.80805549042201,-15.416751975220897,50.0,0,0,1,real
-40.92895983036662,-16.38561532794295,30.0,0,1,0,real
-40.41152970558468,-18.803138711514823,50.0,1,1,1,real
-40.40423865484943,-18.295148901423108,50.0,0,1,1,real
-47.8619248187329,-16.00104747361571,70.0,1,0,2,real
-42.834188999440535,-19.624974796097725,50.0,0,0,1,real
-46.472096180570944,-16.20056449314187,50.0,0,0,1,real
-41.78490055180543,-19.347649418031917,50.0,0,1,1,real
-47.875574398116285,-15.621481111506746,50.0,0,0,1,real
-42.19693053003333,-14.842911293136119,50.0,0,0,1,real
-41.95103179153876,-19.21355714164569,50.0,0,0,1,real
-47.880023688360325,-15.805953013858089,50.0,0,1,1,real
-45.85568091126726,-14.810994804711239,50.0,0,0,1,real
-46.64951259365997,-15.57516809459587,70.0,0,1,2,real
-39.58650626471693,-17.782573945029004,30.0,0,0,0,real
-43.79774901709005,-15.41538313273621,50.0,0,1,1,real
-42.71583548413471,-19.763306338772217,30.0,0,1,0,real
-45.95015713482347,-14.96270353379202,50.0,0,0,1,real
-46.062987567600466,-14.941714000490782,50.0,0,1,1,real
-47.86989208500787,-14.208557107296237,50.0,0,0,1,real
-47.85876874173493,-15.595463071677978,50.0,0,0,1,real
-42.715117793113166,-19.57996808346853,50.0,0,1,1,real
-45.82263608207851,-14.81168467796932,70.0,0,1,2,real
-47.786040785450304,-15.3615743240851,50.0,0,0,1,real
-40.476243915245846,-18.58169168413299,50.0,0,1,1,real
-42.92272993345383,-19.540927841536327,50.0,0,0,1,real
-41.860430180112154,-16.178863900291393,30.0,0,1,0,real
-42.866029804997886,-19.182167616996672,50.0,0,0,1,real
-43.67560778522896,-14.707751308520866,70.0,0,0,2,real
-42.07003864022376,-16.60375711063606,50.0,0,1,1,real
-40.33553564183939,-19.03075754226662,70.0,0,0,2,real
-42.971434536277,-19.484467814483153,50.0,0,1,1,real
-45.88235633282824,-14.981802951510995,30.0,0,0,0,real
-47.88246934057541,-15.721819944880101,30.0,0,0,0,real
-42.482861318802726,-19.519514456083634,50.0,0,0,1,real
-42.727920800637946,-19.625471071408356,70.0,0,1,2,real
-42.3998919674447,-14.689013806463215,70.0,0,1,2,real
-43.894694308565846,-15.366948827624585,50.0,0,0,1,real
-46.14710747138167,-15.076993142861065,50.0,0,0,1,real
-40.20109237598623,-18.161567079679124,50.0,0,0,1,real
-40.38942481498565,-18.826346300181935,50.0,0,0,1,real
-40.3525878457786,-19.19518143651296,30.0,0,1,0,real
-47.07909029171056,-15.61020626443871,50.0,1,1,1,real
-42.04304846170745,-16.54952562574319,50.0,0,0,1,real
-40.30273641155393,-18.851566697930117,30.0,0,0,0,real
-40.50161290035392,-18.60587114696512,70.0,0,1,2,real
-44.06728252636568,-14.813558190398124,50.0,0,1,1,real
-43.34874782823336,-15.344234297967974,70.0,0,1,2,real
-40.384184720218414,-19.120738323250915,30.0,0,1,0,real
-47.86042446237362,-15.39604380553257,30.0,0,0,0,real
-47.84306067853766,-15.499067328006152,70.0,0,0,2,real
-41.65497073732408,-19.254814081287623,70.0,0,1,2,real
-47.55414883576278,-14.914354641704174,50.0,0,1,1,real
-47.840010146634384,-15.538922877087899,30.0,0,1,0,real
-47.843202208863644,-15.499818938540281,70.0,1,1,2,real
-39.58225977053164,-17.5801752733828,30.0,0,0,0,real
-47.82770498434211,-15.301757001670117,50.0,0,0,1,real
-47.85567594161129,-14.253157151754014,70.0,0,1,2,real
-42.883154979080516,-19.47382020274829,30.0,0,0,0,real
-42.80532086710991,-19.59626734349894,70.0,0,0,2,real
-42.76624672012801,-19.592542216998396,50.0,0,0,1,real
-47.83308869881171,-15.477490258933235,50.0,0,0,1,real
-45.84813048759893,-14.367550638645957,70.0,0,0,2,real
-47.875179863245,-14.03220499412936,50.0,0,0,1,real
-41.94467553293566,-15.280916989258923,70.0,0,1,2,real
-43.72761498971853,-14.881265961002445,50.0,0,0,1,real
-47.84927418758907,-15.449810546982686,70.0,0,0,2,real
-45.793563465555295,-14.807588711684273,50.0,1,0,1,real
-47.85285137771821,-15.519806442857245,70.0,0,0,2,real
-42.886184525640694,-19.603100328023654,50.0,0,1,1,real
-40.361828742770065,-19.14432866203812,70.0,0,0,2,real
-47.87636057190793,-15.544548661841242,50.0,0,1,1,real
-43.74222782526131,-15.014759748943636,50.0,0,0,1,real
-42.061785228663155,-19.34546448242676,50.0,0,0,1,real
-47.54011468369395,-14.945929050514511,50.0,0,1,1,real
-43.2948233134643,-14.821665374053909,30.0,0,1,0,real
-47.484098864616406,-14.490419526097838,50.0,0,1,1,real
-40.33244543493329,-19.03027878331565,50.0,1,0,1,real
-41.87138881964883,-16.430598993106777,70.0,1,1,2,real
-43.7836890526409,-14.832708897008851,70.0,0,1,2,real
-47.84145047975327,-15.510945704869782,50.0,0,1,1,real
-41.90797847684033,-16.26121861836954,50.0,0,0,1,real
-42.772279542452424,-19.596918490361997,50.0,0,0,1,real
-47.838092685181564,-15.34615799224182,70.0,1,0,2,real
-42.96301657628236,-19.455846330135326,50.0,0,0,1,real
-47.87215854568572,-15.530272372475252,50.0,1,1,1,real
-47.87660384454239,-15.53249578755461,70.0,0,1,2,real
-47.82220436396959,-15.500808989901062,70.0,0,0,2,real
-47.58336573747805,-15.039055134126569,50.0,0,0,1,real
-47.77573009780346,-15.856680677331546,70.0,0,1,2,real
-47.84566466124744,-15.465470894311766,50.0,0,0,1,real
-47.82240790273199,-16.05349162708149,50.0,0,0,1,real
-47.85868923110306,-15.733283082218975,50.0,0,0,1,real
-42.94197283581028,-19.502131488648295,50.0,0,0,1,real
-40.389233089399816,-18.717216834939993,30.0,0,1,0,real
-41.972227599006025,-16.174362529781305,70.0,0,1,2,real
-43.361767651700326,-14.792323687303151,50.0,0,1,1,real
-47.85279710246052,-15.516675116548793,70.0,0,1,2,real
-42.9022471741109,-19.54169756271411,50.0,1,0,1,real
-47.83185653409809,-15.234885396972803,50.0,0,1,1,real
-47.84933881257434,-15.038859875238156,70.0,0,0,2,real
-42.93009570478879,-19.535850013422216,70.0,1,1,2,real
-47.829452864229765,-13.816126689211833,50.0,0,0,1,real
-43.67323299583727,-14.783760498944128,50.0,0,1,1,real
-43.450603498590304,-14.789835270747037,50.0,0,1,1,real
-45.96398428141593,-14.925355850421179,50.0,1,0,1,real
-41.84412263903337,-16.287897211048517,50.0,0,1,1,real
-40.317540134000836,-18.46592739024897,30.0,0,1,0,real
-47.83857283920311,-15.54212171652913,70.0,0,0,2,real
-42.847848333592296,-19.598802379394872,50.0,0,0,1,real
-42.64696142460275,-19.609583360722244,70.0,0,0,2,real
-42.05029040757781,-19.370461554177506,50.0,0,0,1,real
-39.591307317602734,-17.55396402883033,50.0,1,1,1,real
-43.73081212665672,-14.81747862703766,70.0,0,0,2,real
-40.049941409306015,-18.002229624372124,50.0,1,1,1,real
-47.852041057308135,-14.00348089410157,30.0,0,1,0,real
-37.56845243761596,-25.433862949296515,70.0,0,0,2,real
-47.60877186932924,-14.848423324199466,50.0,1,0,1,real
-45.4119442407567,-14.519946073349436,30.0,0,1,0,real
-45.73582526747254,-20.181833728845444,50.0,0,1,1,real
-43.235534504454954,-14.97802931029329,70.0,0,1,2,real
-42.939746190860404,-19.526025216495125,50.0,0,1,1,real
-42.74590764161747,-19.55295071452978,50.0,0,0,1,real
-41.63970456833768,-17.004978573434816,50.0,0,0,1,real
-42.880883176277514,-19.584030655955996,70.0,0,0,2,real
-41.54766069311184,-19.388068228113596,50.0,0,0,1,real
-43.74312532908113,-15.009408367839017,50.0,0,1,1,real
-43.667941089020395,-15.120650767517626,50.0,0,1,1,real
-47.84297800486018,-15.341970648087713,50.0,0,0,1,real
-47.83307777380094,-16.13932273958932,50.0,0,0,1,real
-42.84701170985787,-19.6249788847519,50.0,0,0,1,real
-47.89136632621079,-15.685601093044443,50.0,0,1,1,real
-45.78652340132212,-14.920304586902358,70.0,0,0,2,real
-42.028501776983816,-15.836069409170769,50.0,0,0,1,real
